ano_avaliacao,codigo_uf,sigla_uf,codigo_municipio,nome_municipio,rede,pct_alfabetizados_2023,pct_alfabetizados_2024,variacao_2023_2024_pp,meta_2024,gap_meta_2024_pp,atingiu_meta_2024,meta_2025,meta_2026,meta_2027,meta_2028,meta_2029,meta_2030,nivel_alfabetizacao,pct_participacao,ranking_amostra_brasil_2024,ranking_amostra_uf_2024
2024.0,17.0,TO,1720804.0,Sítio Novo do Tocantins,MUNICIPAL,39.5,50.64,11.14,45.85,4.789999999999999,1,52.31,58.69,64.79,70.45,75.54,80.0,2,90.56603773584906,3595,53
2024.0,28.0,SE,2804904.0,Pacatuba,MUNICIPAL,16.9,28.56,11.66,23.74,4.82,1,32.27,42.16,52.74,63.07,72.33,80.0,0,89.83050847457628,4782,52
2024.0,35.0,SP,3518206.0,Guararapes,MUNICIPAL,58.2,71.91,13.709999999999994,61.81,10.099999999999994,1,65.3,68.63,71.79,74.74,77.48,80.0,4,95.25691699604744,1774,161
2024.0,35.0,SP,3540606.0,Porto Feliz,MUNICIPAL,73.6,70.08,-3.519999999999996,74.61,-4.530000000000001,0,75.58,76.51,77.42,78.31,79.17,80.0,4,91.858407079646,1946,181
2024.0,25.0,PB,2504033.0,Capim,MUNICIPAL,56.0,60.4,4.399999999999999,60.01,0.39000000000000057,1,63.86,67.54,71.01,74.26,77.26,80.0,3,90.5982905982906,2807,92
2024.0,22.0,PI,2205573.0,Lagoa de São Francisco,MUNICIPAL,41.4,76.74,35.339999999999996,47.49,29.249999999999993,1,53.68,59.75,65.54,70.9,75.74,80.0,4,100.0,1339,72
2024.0,31.0,MG,3142106.0,Miradouro,MUNICIPAL,47.3,75.29,27.99000000000001,52.6,22.690000000000005,1,57.88,62.98,67.81,72.29,76.36,80.0,4,81.81818181818183,1472,405
2024.0,26.0,PE,2612000.0,Sairé,MUNICIPAL,67.7,81.01,13.310000000000002,69.69,11.320000000000007,1,71.61,73.44,75.2,76.88,78.48,80.0,5,100.0,961,32
2024.0,41.0,PR,4125753.0,São Pedro do Iguaçu,MUNICIPAL,74.7,80.66,5.959999999999994,75.54,5.11999999999999,1,76.32,77.1,77.85,78.58,79.3,80.0,5,83.9506172839506,987,95
2024.0,31.0,MG,3131703.0,Itabira,MUNICIPAL,57.2,68.15,10.950000000000003,60.96,7.190000000000005,1,64.62,68.12,71.42,74.51,77.37,80.0,3,86.63101604278076,2134,564
2024.0,28.0,SE,2803708.0,Macambira,MUNICIPAL,38.3,29.17,-9.129999999999995,44.75,-15.579999999999998,0,51.39,57.97,64.29,70.14,75.4,80.0,0,88.88888888888889,4763,50
2024.0,21.0,MA,2110401.0,São Benedito do Rio Preto,MUNICIPAL,46.8,38.29,-8.509999999999998,52.21,-13.920000000000002,0,57.56,62.74,67.64,72.19,76.31,80.0,0,80.61674008810573,4383,192
2024.0,26.0,PE,2610301.0,Paranatama,MUNICIPAL,74.1,66.67,-7.429999999999993,75.04,-8.370000000000005,0,75.92,76.78,77.62,78.43,79.23,80.0,3,100.0,2265,83
2024.0,31.0,MG,3140555.0,Mata Verde,MUNICIPAL,54.9,70.10000000000001,15.20000000000001,59.04,11.06000000000001,1,63.08,66.95,70.6,74.0,77.14,80.0,4,90.12345679012346,1940,524
2024.0,22.0,PI,2200608.0,Angical do Piauí,MUNICIPAL,61.5,95.88,34.379999999999995,64.55,31.33,1,67.49,70.3,72.97,75.47,77.82,80.0,5,100.0,164,18
2024.0,29.0,BA,2921609.0,Morpará,MUNICIPAL,31.8,28.89,-2.91,38.78,-9.89,0,46.27,53.93,61.41,68.39,74.63,80.0,0,98.9010989010989,4771,280
2024.0,42.0,SC,4211405.0,Nova Erechim,MUNICIPAL,69.2,72.86,3.6599999999999966,70.89,1.9699999999999989,1,72.56,74.18,75.73,77.22,78.64,80.0,4,94.5945945945946,1694,98
2024.0,43.0,RS,4320321.0,Senador Salgado Filho,MUNICIPAL,84.0,50.0,-34.0,80.0,-30.0,0,80.0,80.0,80.0,80.0,80.0,80.0,2,96.0,3631,217
2024.0,41.0,PR,4106209.0,Contenda,MUNICIPAL,78.4,77.37,-1.0300000000000011,78.62,-1.25,0,78.85,79.09,79.32,79.55,79.77,80.0,4,91.52542372881356,1265,146
2024.0,26.0,PE,2614303.0,Moreilândia,MUNICIPAL,44.2,56.94,12.739999999999995,49.94,7.0,1,55.7,61.31,66.64,71.57,76.04,80.0,2,90.43478260869566,3101,125
2024.0,25.0,PB,2517209.0,Vieirópolis,MUNICIPAL,28.2,64.36,36.16,35.36,29.0,1,43.25,51.49,59.66,67.33,74.17,80.0,3,95.1219512195122,2474,72
2024.0,13.0,AM,1300029.0,Alvarães,MUNICIPAL,39.9,58.47,18.57,46.19,12.280000000000001,1,52.59,58.91,64.95,70.54,75.58,80.0,2,89.6969696969697,2969,8
2024.0,28.0,SE,2801009.0,Campo do Brito,MUNICIPAL,39.2,41.74,2.539999999999999,45.54,-3.799999999999997,0,52.05,58.49,64.65,70.36,75.5,80.0,1,95.28301886792453,4185,20
2024.0,51.0,MT,5106174.0,Nova Nazaré,MUNICIPAL,45.8,85.25,39.45,51.34,33.91,1,56.85,62.2,67.26,71.95,76.21,80.0,5,87.09677419354838,646,12
2024.0,35.0,SP,3538204.0,Pinhalzinho,MUNICIPAL,78.1,78.79,0.6900000000000119,78.39,0.4000000000000057,1,78.66,78.94,79.21,79.47,79.74,80.0,4,92.61744966442951,1138,94
2024.0,35.0,SP,3500303.0,Aguaí,MUNICIPAL,47.0,58.41,11.409999999999997,52.38,6.029999999999994,1,57.7,62.85,67.72,72.23,76.34,80.0,2,87.64367816091954,2974,357
2024.0,25.0,PB,2502102.0,Boa Ventura,MUNICIPAL,28.6,47.71,19.11,35.73,11.980000000000004,1,43.58,51.77,59.86,67.45,74.22,80.0,1,96.15384615384616,3799,146
2024.0,25.0,PB,2508406.0,Lastro,MUNICIPAL,20.8,82.76,61.96000000000001,27.9,54.86000000000001,1,36.35,45.74,55.44,64.74,73.05,80.0,5,100.0,818,34
2024.0,31.0,MG,3163300.0,São José do Divino,MUNICIPAL,45.4,54.620000000000005,9.220000000000006,50.96,3.6600000000000037,1,56.54,61.96,67.09,71.85,76.16,80.0,2,92.3076923076923,3295,718
2024.0,35.0,SP,3553609.0,Tapiratiba,MUNICIPAL,53.5,79.51,26.010000000000005,57.9,21.610000000000007,1,62.16,66.25,70.11,73.7,77.0,80.0,4,94.0677966101695,1084,88
2024.0,23.0,CE,2311009.0,Poranga,MUNICIPAL,96.0,100.0,4.0,80.0,20.0,1,80.0,80.0,80.0,80.0,80.0,80.0,5,98.38709677419357,1,1
2024.0,23.0,CE,2312502.0,São João do Jaguaribe,MUNICIPAL,79.8,95.98,16.180000000000007,79.85,16.13000000000001,1,79.87,79.9,79.92,79.95,79.97,80.0,5,98.21428571428572,163,63
2024.0,51.0,MT,5107925.0,Sorriso,MUNICIPAL,79.1,81.05,1.9500000000000028,79.21,1.8400000000000034,1,79.35,79.48,79.61,79.74,79.87,80.0,5,87.96915167095116,960,21
2024.0,22.0,PI,2209658.0,São Francisco de Assis do Piauí,MUNICIPAL,33.6,36.86,3.259999999999998,40.51,-3.6499999999999986,0,47.77,55.13,62.27,68.91,74.86,80.0,0,98.27586206896552,4466,194
2024.0,24.0,RN,2413300.0,Serra de São Bento,MUNICIPAL,26.9,42.09,15.190000000000005,34.12,7.970000000000006,1,42.13,50.59,59.0,66.93,73.99,80.0,1,84.31372549019608,4169,63
2024.0,13.0,AM,1301852.0,Iranduba,MUNICIPAL,45.2,34.35,-10.850000000000001,50.85,-16.5,0,56.45,61.89,67.04,71.82,76.15,80.0,0,80.6998939554613,4581,38
2024.0,32.0,ES,3201159.0,Brejetuba,MUNICIPAL,67.4,87.96000000000001,20.560000000000002,69.4,18.560000000000002,1,71.37,73.26,75.07,76.8,78.44,80.0,5,92.52873563218392,491,8
2024.0,51.0,MT,5105507.0,Vila Bela da Santíssima Trindade,MUNICIPAL,46.8,52.38,5.580000000000005,52.17,0.21000000000000085,1,57.53,62.71,67.62,72.17,76.31,80.0,2,87.57396449704143,3468,113
2024.0,43.0,RS,4317707.0,Santo Antônio das Missões,MUNICIPAL,73.5,53.0,-20.5,74.48,-21.480000000000004,0,75.47,76.43,77.36,78.27,79.15,80.0,2,88.23529411764706,3423,191
2024.0,21.0,MA,2111748.0,Senador Alexandre Costa,MUNICIPAL,95.6,96.12,0.5200000000000102,80.0,16.120000000000005,1,80.0,80.0,80.0,80.0,80.0,80.0,5,98.05825242718448,151,6
2024.0,21.0,MA,2108405.0,Peri Mirim,MUNICIPAL,35.3,61.02,25.720000000000006,42.07,18.950000000000003,1,49.11,56.19,63.02,69.37,75.06,80.0,3,93.33333333333331,2752,104
2024.0,42.0,SC,4210001.0,Luiz Alves,MUNICIPAL,80.4,76.19,-4.210000000000008,80.0,-3.8100000000000023,0,80.0,80.0,80.0,80.0,80.0,80.0,4,88.73239436619718,1394,76
2024.0,25.0,PB,2512788.0,Riacho de Santo Antônio,MUNICIPAL,78.6,55.56,-23.039999999999992,78.78,-23.22,0,78.99,79.19,79.4,79.6,79.8,80.0,2,90.0,3214,105
2024.0,11.0,RO,1101757.0,Vale do Anari,MUNICIPAL,37.0,55.65,18.65,43.54,12.11,1,50.36,57.17,63.72,69.79,75.25,80.0,2,93.4959349593496,3204,44
2024.0,41.0,PR,4107256.0,Douradina,MUNICIPAL,50.3,68.96000000000001,18.66000000000001,55.19,13.77000000000001,1,59.98,64.59,68.94,72.98,76.67,80.0,3,96.49122807017544,2062,269
2024.0,43.0,RS,4305009.0,Catuípe,MUNICIPAL,83.6,77.10000000000001,-6.499999999999986,80.0,-2.8999999999999915,0,80.0,80.0,80.0,80.0,80.0,80.0,4,97.72727272727272,1295,27
2024.0,22.0,PI,2205276.0,Jatobá do Piauí,MUNICIPAL,73.8,95.24,21.439999999999998,74.79,20.44999999999999,1,75.72,76.62,77.5,78.36,79.19,80.0,5,97.61904761904762,187,22
2024.0,35.0,SP,3547007.0,Santa Maria da Serra,MUNICIPAL,50.4,86.98,36.580000000000005,55.23,31.750000000000007,1,60.01,64.61,68.96,72.99,76.68,80.0,5,94.66666666666669,549,45
2024.0,25.0,PB,2508109.0,Lagoa,MUNICIPAL,25.0,59.38,34.38,32.22,27.160000000000004,1,40.4,49.16,57.96,66.29,73.72,80.0,2,88.23529411764706,2905,97
2024.0,51.0,MT,5107909.0,Sinop,MUNICIPAL,57.0,54.33,-2.6700000000000017,60.84,-6.510000000000005,0,64.53,68.05,71.37,74.48,77.36,80.0,2,86.65720369056068,3322,104
2024.0,15.0,PA,1504307.0,Maracanã,MUNICIPAL,68.1,47.51,-20.589999999999996,69.99,-22.479999999999997,0,71.85,73.63,75.34,76.97,78.52,80.0,1,88.34080717488789,3809,70
2024.0,43.0,RS,4300877.0,Araricá,MUNICIPAL,75.7,43.5,-32.2,76.34,-32.84,0,76.98,77.61,78.23,78.83,79.42,80.0,1,76.15384615384615,4087,291
2024.0,33.0,RJ,3300209.0,Araruama,MUNICIPAL,50.9,55.89,4.990000000000002,55.66,0.23000000000000398,1,60.36,64.88,69.15,73.11,76.73,80.0,2,78.08460634547592,3180,54
2024.0,22.0,PI,2208007.0,Picos,MUNICIPAL,53.0,54.93,1.9299999999999997,57.43,-2.5,0,61.79,65.96,69.91,73.57,76.94,80.0,2,89.79591836734694,3269,139
2024.0,35.0,SP,3527504.0,Lucianópolis,MUNICIPAL,74.9,75.0,0.09999999999999432,75.65,-0.6500000000000057,0,76.41,77.16,77.9,78.62,79.32,80.0,4,100.0,1497,124
2024.0,28.0,SE,2807006.0,São Miguel do Aleixo,MUNICIPAL,38.6,46.34,7.740000000000002,45.06,1.2800000000000011,1,51.64,58.17,64.43,70.23,75.44,80.0,1,92.85714285714286,3903,13
2024.0,35.0,SP,3523404.0,Itatiba,MUNICIPAL,65.1,73.47,8.370000000000005,67.53,5.939999999999998,1,69.88,72.12,74.26,76.28,78.2,80.0,4,90.72072072072072,1640,144
2024.0,52.0,GO,5208608.0,Goianésia,MUNICIPAL,79.8,82.28,2.480000000000004,79.82,2.460000000000008,1,79.85,79.88,79.91,79.94,79.97,80.0,5,95.17684887459808,852,100
2024.0,42.0,SC,4205803.0,Garuva,MUNICIPAL,54.7,66.73,12.030000000000001,58.9,7.830000000000005,1,62.97,66.87,70.54,73.97,77.12,80.0,3,72.32704402515722,2249,152
2024.0,35.0,SP,3537503.0,Pereiras,MUNICIPAL,51.4,66.7,15.300000000000004,56.11,10.590000000000003,1,60.73,65.16,69.34,73.23,76.78,80.0,3,90.74074074074076,2253,220
2024.0,43.0,RS,4315073.0,Porto Vera Cruz,MUNICIPAL,63.2,88.2,25.0,65.93,22.269999999999996,1,68.59,71.14,73.56,75.85,77.99,80.0,5,100.0,480,7
2024.0,52.0,GO,5211305.0,Itarumã,MUNICIPAL,76.7,83.26,6.560000000000002,77.21,6.050000000000011,1,77.69,78.17,78.64,79.1,79.55,80.0,5,97.2972972972973,792,91
2024.0,22.0,PI,2200103.0,Agricolândia,MUNICIPAL,32.6,60.23,27.629999999999995,39.55,20.68,1,46.94,54.47,61.8,68.63,74.74,80.0,3,98.4375,2818,122
2024.0,42.0,SC,4205431.0,Formosa do Sul,MUNICIPAL,65.4,76.76,11.36,67.78,8.980000000000004,1,70.07,72.27,74.36,76.35,78.23,80.0,4,83.33333333333334,1337,70
2024.0,41.0,PR,4113007.0,Jussara,MUNICIPAL,72.3,66.03,-6.269999999999996,73.48,-7.450000000000003,0,74.65,75.8,76.9,77.97,79.0,80.0,3,89.53488372093024,2313,287
2024.0,25.0,PB,2515203.0,São Sebastião do Umbuzeiro,MUNICIPAL,95.0,69.29,-25.709999999999994,80.0,-10.709999999999994,0,80.0,80.0,80.0,80.0,80.0,80.0,3,94.28571428571428,2022,59
2024.0,13.0,AM,1303908.0,São Paulo de Olivença,MUNICIPAL,33.1,32.06,-1.0399999999999991,40.03,-7.969999999999999,0,47.36,54.8,62.03,68.77,74.8,80.0,0,93.952802359882,4665,42
2024.0,31.0,MG,3118403.0,Conselheiro Pena,MUNICIPAL,66.9,57.14,-9.760000000000005,69.02,-11.879999999999995,0,71.07,73.03,74.91,76.7,78.39,80.0,2,94.6524064171123,3080,702
2024.0,35.0,SP,3520301.0,Iguape,MUNICIPAL,57.2,61.67,4.469999999999999,60.97,0.7000000000000028,1,64.63,68.12,71.42,74.51,77.37,80.0,3,92.92929292929291,2701,299
2024.0,29.0,BA,2916104.0,Itaparica,MUNICIPAL,38.3,28.57,-9.729999999999997,44.71,-16.14,0,51.35,57.94,64.27,70.13,75.4,80.0,0,87.86610878661088,4780,285
2024.0,43.0,RS,4321808.0,Três de Maio,MUNICIPAL,79.0,51.2,-27.799999999999997,79.17,-27.97,0,79.31,79.45,79.59,79.73,79.86,80.0,2,94.2528735632184,3555,205
2024.0,35.0,SP,3554409.0,Terra Roxa,MUNICIPAL,67.2,74.29,7.090000000000003,69.28,5.010000000000005,1,71.27,73.19,75.02,76.77,78.43,80.0,4,94.8051948051948,1574,135
2024.0,31.0,MG,3157906.0,Santa Margarida,MUNICIPAL,72.0,60.93,-11.07,73.24,-12.309999999999995,0,74.46,75.64,76.79,77.9,78.97,80.0,3,88.08290155440415,2760,666
2024.0,52.0,GO,5220207.0,São Miguel do Araguaia,MUNICIPAL,86.7,91.4,4.700000000000003,80.0,11.400000000000006,1,80.0,80.0,80.0,80.0,80.0,80.0,5,95.15570934256056,343,40
2024.0,31.0,MG,3151008.0,Piranguinho,MUNICIPAL,69.4,85.01,15.61,71.05,13.960000000000008,1,72.7,74.28,75.81,77.27,78.67,80.0,5,96.1904761904762,663,167
2024.0,15.0,PA,1500347.0,Água Azul do Norte,MUNICIPAL,27.8,51.4,23.599999999999998,34.94,16.46,1,42.87,51.19,59.44,67.19,74.11,80.0,2,80.43478260869566,3543,48
2024.0,31.0,MG,3159209.0,Santa Rita de Caldas,MUNICIPAL,86.8,92.49,5.689999999999998,80.0,12.489999999999995,1,80.0,80.0,80.0,80.0,80.0,80.0,5,97.05882352941175,292,44
2024.0,31.0,MG,3112802.0,Capitólio,MUNICIPAL,83.4,78.93,-4.469999999999999,80.0,-1.0699999999999932,0,80.0,80.0,80.0,80.0,80.0,80.0,4,88.1578947368421,1126,299
2024.0,21.0,MA,2105005.0,Humberto de Campos,MUNICIPAL,61.6,59.22,-2.3800000000000026,64.63,-5.409999999999997,0,67.55,70.35,73.0,75.49,77.83,80.0,2,92.7777777777778,2916,113
2024.0,12.0,AC,1200385.0,Plácido de Castro,MUNICIPAL,,33.78,,,,,41.81,50.32,58.81,66.81,73.94,80.0,0,80.59701492537313,4600,18
2024.0,32.0,ES,3205176.0,Vila Valério,MUNICIPAL,83.5,76.41,-7.090000000000003,80.0,-3.5900000000000034,0,80.0,80.0,80.0,80.0,80.0,80.0,4,93.22916666666666,1368,47
2024.0,43.0,RS,4318101.0,São Francisco de Assis,MUNICIPAL,58.2,45.6,-12.600000000000001,61.82,-16.22,0,65.31,68.64,71.79,74.74,77.48,80.0,1,72.72727272727273,3945,265
2024.0,25.0,PB,2515930.0,Sertãozinho,MUNICIPAL,52.0,75.35000000000001,23.35000000000001,56.63,18.720000000000006,1,61.14,65.47,69.56,73.36,76.85,80.0,4,91.30434782608695,1466,46
2024.0,43.0,RS,4312443.0,Morrinhos do Sul,MUNICIPAL,80.0,75.0,-5.0,80.0,-5.0,0,80.0,80.0,80.0,80.0,80.0,80.0,4,84.21052631578947,1497,36
2024.0,13.0,AM,1304005.0,Silves,MUNICIPAL,,38.73,,,,,46.24,53.91,61.4,68.38,74.63,80.0,0,86.01036269430051,4356,30
2024.0,29.0,BA,2930774.0,Sobradinho,MUNICIPAL,26.4,34.44,8.04,33.65,0.7899999999999991,1,41.71,50.24,58.75,66.77,73.93,80.0,0,97.41935483870968,4578,198
2024.0,35.0,SP,3514403.0,Dracena,MUNICIPAL,63.1,62.74,-0.35999999999999943,65.9,-3.1600000000000037,0,68.57,71.12,73.55,75.84,77.99,80.0,3,94.50867052023122,2615,280
2024.0,31.0,MG,3158706.0,Santana do Garambéu,MUNICIPAL,47.3,87.26,39.96000000000001,52.65,34.61000000000001,1,57.92,63.01,67.83,72.3,76.37,80.0,5,85.18518518518519,530,115
2024.0,35.0,SP,3544509.0,Rubinéia,MUNICIPAL,60.5,75.0,14.5,63.75,11.25,1,66.85,69.81,72.62,75.26,77.72,80.0,4,91.42857142857144,1497,124
2024.0,21.0,MA,2108454.0,Peritoró,MUNICIPAL,57.3,70.53,13.230000000000004,61.07,9.46,1,64.71,68.18,71.47,74.54,77.39,80.0,4,91.55555555555556,1896,68
2024.0,29.0,BA,2908903.0,Coração de Maria,MUNICIPAL,31.0,21.3,-9.7,37.99,-16.69,0,45.58,53.38,61.02,68.16,74.53,80.0,0,84.92462311557789,4926,353
2024.0,35.0,SP,3547304.0,Santana de Parnaíba,MUNICIPAL,,60.69,,,,,64.41,67.95,71.31,74.44,77.34,80.0,3,88.69701726844585,2781,323
2024.0,22.0,PI,2211506.0,Vera Mendes,MUNICIPAL,94.4,48.57,-45.830000000000005,80.0,-31.43,0,80.0,80.0,80.0,80.0,80.0,80.0,1,100.0,3736,164
2024.0,41.0,PR,4119152.0,Pinhais,MUNICIPAL,62.7,57.370000000000005,-5.329999999999998,65.58,-8.209999999999994,0,68.31,70.93,73.41,75.75,77.95,80.0,2,87.14380384360504,3056,340
2024.0,35.0,SP,3555406.0,Ubatuba,MUNICIPAL,41.3,36.64,-4.659999999999997,47.43,-10.79,0,53.62,59.71,65.51,70.89,75.73,80.0,0,84.375,4485,569
2024.0,29.0,BA,2903003.0,Barra do Mendes,MUNICIPAL,39.3,32.43,-6.869999999999997,45.6,-13.170000000000002,0,52.1,58.53,64.68,70.38,75.51,80.0,0,94.87179487179486,4652,223
2024.0,43.0,RS,4305439.0,Chuí,MUNICIPAL,50.0,21.1,-28.9,54.93,-33.83,0,59.77,64.43,68.83,72.91,76.64,80.0,0,90.47619047619048,4928,402
2024.0,41.0,PR,4121703.0,Reserva,MUNICIPAL,72.9,81.08,8.179999999999993,73.98,7.099999999999994,1,75.06,76.11,77.13,78.12,79.07,80.0,5,84.5505617977528,956,91
2024.0,22.0,PI,2203602.0,Eliseu Martins,MUNICIPAL,82.9,65.85,-17.05000000000001,80.0,-14.150000000000006,0,80.0,80.0,80.0,80.0,80.0,80.0,3,100.0,2327,99
2024.0,33.0,RJ,3303401.0,Nova Friburgo,MUNICIPAL,65.3,68.84,3.5400000000000063,67.69,1.1500000000000057,1,70.0,72.22,74.33,76.33,78.22,80.0,3,84.84513274336283,2067,17
2024.0,43.0,RS,4300208.0,Ajuricaba,MUNICIPAL,80.1,81.9,1.8000000000000114,80.0,1.9000000000000057,1,80.0,80.0,80.0,80.0,80.0,80.0,5,94.28571428571428,891,18
2024.0,29.0,BA,2930709.0,Simões Filho,MUNICIPAL,42.6,42.14,-0.46000000000000085,48.58,-6.439999999999998,0,54.58,60.45,66.03,71.2,75.87,80.0,1,92.89749798224376,4166,109
2024.0,21.0,MA,2110856.0,São Francisco do Brejão,MUNICIPAL,62.7,42.73,-19.970000000000006,65.51,-22.78000000000001,0,68.26,70.88,73.38,75.73,77.94,80.0,1,99.28057553956836,4134,178
2024.0,25.0,PB,2506103.0,Fagundes,MUNICIPAL,60.7,41.67,-19.03,63.9,-22.229999999999997,0,66.97,69.9,72.68,75.3,77.74,80.0,1,88.23529411764706,4190,172
2024.0,26.0,PE,2610202.0,Panelas,MUNICIPAL,76.8,94.53,17.730000000000004,77.3,17.230000000000004,1,77.76,78.22,78.68,79.13,79.57,80.0,5,99.163179916318,217,4
2024.0,42.0,SC,4202081.0,Bandeirante,MUNICIPAL,70.1,56.89,-13.209999999999994,71.69,-14.799999999999997,0,73.21,74.68,76.09,77.45,78.75,80.0,2,91.83673469387756,3109,202
2024.0,35.0,SP,3524204.0,Jaborandi,MUNICIPAL,82.6,67.19,-15.409999999999997,80.0,-12.810000000000002,0,80.0,80.0,80.0,80.0,80.0,80.0,3,93.05555555555556,2219,216
2024.0,31.0,MG,3157377.0,Santa Cruz de Salinas,MUNICIPAL,83.4,72.73,-10.670000000000002,80.0,-7.269999999999996,0,80.0,80.0,80.0,80.0,80.0,80.0,4,100.0,1705,462
2024.0,41.0,PR,4114401.0,Mangueirinha,MUNICIPAL,72.2,66.1,-6.1000000000000085,73.44,-7.340000000000003,0,74.62,75.77,76.88,77.96,79.0,80.0,3,86.91099476439791,2309,285
2024.0,17.0,TO,1703867.0,Cariri do Tocantins,MUNICIPAL,15.8,52.01,36.209999999999994,22.48,29.529999999999998,1,30.99,41.02,51.85,62.52,72.09,80.0,2,89.0625,3493,49
2024.0,16.0,AP,1600154.0,Pedra Branca do Amapari,MUNICIPAL,66.3,44.22,-22.08,68.48,-24.260000000000005,0,70.64,72.7,74.67,76.55,78.32,80.0,1,92.92929292929291,4037,8
2024.0,52.0,GO,5212709.0,Mambaí,MUNICIPAL,50.4,68.27,17.869999999999997,55.28,12.989999999999995,1,60.06,64.65,68.98,73.01,76.68,80.0,3,95.45454545454544,2126,183
2024.0,31.0,MG,3142809.0,Monte Alegre de Minas,MUNICIPAL,74.8,56.72,-18.08,75.58,-18.86,0,76.36,77.12,77.87,78.6,79.31,80.0,2,91.9831223628692,3116,705
2024.0,25.0,PB,2517001.0,Umbuzeiro,MUNICIPAL,38.3,79.38,41.08,44.74,34.63999999999999,1,51.38,57.97,64.28,70.14,75.4,80.0,4,91.73553719008264,1096,39
2024.0,32.0,ES,3202652.0,Irupi,MUNICIPAL,67.4,81.49,14.08999999999999,69.44,12.049999999999997,1,71.41,73.29,75.09,76.81,78.45,80.0,5,91.61290322580643,922,30
2024.0,29.0,BA,2924801.0,Piritiba,MUNICIPAL,43.1,40.58,-2.520000000000003,48.97,-8.39,0,54.9,60.7,66.21,71.31,75.92,80.0,1,95.17241379310344,4253,125
2024.0,42.0,SC,4203303.0,Campo Alegre,MUNICIPAL,66.5,59.82,-6.68,68.68,-8.860000000000007,0,70.79,72.82,74.76,76.6,78.35,80.0,2,81.00558659217877,2868,189
2024.0,52.0,GO,5207105.0,Diorama,MUNICIPAL,100.0,77.27,-22.730000000000004,80.0,-2.730000000000004,0,80.0,80.0,80.0,80.0,80.0,80.0,4,100.0,1277,140
2024.0,17.0,TO,1701101.0,Aparecida do Rio Negro,MUNICIPAL,30.1,35.78,5.68,37.16,-1.3799999999999955,0,44.85,52.79,60.6,67.9,74.42,80.0,0,84.33734939759037,4528,107
2024.0,25.0,PB,2500601.0,Alhandra,MUNICIPAL,57.3,30.75,-26.549999999999997,61.09,-30.340000000000003,0,64.73,68.2,71.48,74.55,77.39,80.0,0,87.09677419354838,4714,198
2024.0,29.0,BA,2906899.0,Caraíbas,MUNICIPAL,46.6,35.56,-11.04,52.02,-16.46,0,57.41,62.62,67.56,72.14,76.29,80.0,0,91.83673469387756,4537,187
2024.0,17.0,TO,1702000.0,Araguaçu,MUNICIPAL,44.5,40.54,-3.960000000000001,50.21,-9.670000000000002,0,55.92,61.48,66.76,71.65,76.07,80.0,1,71.95121951219512,4254,89
2024.0,12.0,AC,1200252.0,Epitaciolândia,MUNICIPAL,,52.28,,,,,57.62,62.78,67.67,72.2,76.32,80.0,2,87.20238095238095,3481,6
2024.0,22.0,PI,2204659.0,Ilha Grande,MUNICIPAL,39.9,34.84,-5.059999999999995,46.17,-11.329999999999998,0,52.58,58.9,64.94,70.54,75.58,80.0,0,94.87179487179486,4564,199
2024.0,29.0,BA,2901700.0,Antônio Cardoso,MUNICIPAL,33.9,25.76,-8.139999999999997,40.74,-14.98,0,47.97,55.29,62.38,68.98,74.89,80.0,0,95.65217391304348,4853,319
2024.0,31.0,MG,3112059.0,Cantagalo,MUNICIPAL,60.2,65.99,5.789999999999992,63.46,2.529999999999994,1,66.62,69.64,72.5,75.18,77.68,80.0,3,94.73684210526316,2315,599
2024.0,35.0,SP,3524105.0,Ituverava,MUNICIPAL,48.4,49.94,1.5399999999999991,53.56,-3.6200000000000045,0,58.66,63.58,68.23,72.55,76.48,80.0,1,91.34615384615384,3646,488
2024.0,15.0,PA,1501501.0,Benevides,MUNICIPAL,60.6,65.29,4.690000000000005,63.8,1.490000000000009,1,66.89,69.84,72.64,75.27,77.72,80.0,3,92.20308250226654,2380,13
2024.0,22.0,PI,2205565.0,Lagoa do Barro do Piauí,MUNICIPAL,55.7,59.52,3.8200000000000003,59.71,-0.18999999999999773,0,63.62,67.36,70.88,74.18,77.22,80.0,2,97.59036144578312,2895,125
2024.0,51.0,MT,5107354.0,São José do Xingu,MUNICIPAL,51.3,35.26,-16.04,56.04,-20.78,0,60.66,65.11,69.31,73.21,76.78,80.0,0,83.84615384615385,4549,132
2024.0,31.0,MG,3160454.0,Santo Antônio do Retiro,MUNICIPAL,78.1,65.69,-12.409999999999997,78.39,-12.700000000000003,0,78.66,78.94,79.21,79.47,79.74,80.0,3,98.33333333333331,2337,609
2024.0,35.0,SP,3522703.0,Itápolis,MUNICIPAL,66.7,77.38,10.679999999999993,68.83,8.549999999999997,1,70.92,72.91,74.82,76.64,78.37,80.0,4,96.35627530364371,1264,105
2024.0,43.0,RS,4315354.0,Quinze de Novembro,MUNICIPAL,68.9,85.10000000000001,16.200000000000003,70.67,14.430000000000007,1,72.39,74.05,75.64,77.16,78.61,80.0,5,93.10344827586206,655,13
2024.0,35.0,SP,3521606.0,Irapuru,MUNICIPAL,97.2,96.0,-1.2000000000000028,80.0,16.0,1,80.0,80.0,80.0,80.0,80.0,80.0,5,94.0,158,13
2024.0,17.0,TO,1715705.0,Palmeirante,MUNICIPAL,9.0,31.27,22.27,14.38,16.89,1,22.17,32.58,45.04,58.16,70.22,80.0,0,83.50515463917526,4692,115
