codigo_uf,sigla_uf,codigo_municipio,nome_municipio,pct_alfabetizados,ano
15.0,PA,1508159.0,Uruará,60.84,2024
15.0,PA,1508209.0,Vigia,29.8,2023
15.0,PA,1508209.0,Vigia,37.71,2024
15.0,PA,1508308.0,Viseu,34.3,2023
15.0,PA,1508308.0,Viseu,38.21,2024
15.0,PA,1508357.0,Vitória do Xingu,60.6,2023
15.0,PA,1508357.0,Vitória do Xingu,70.18,2024
15.0,PA,1508407.0,Xinguara,49.9,2023
15.0,PA,1508407.0,Xinguara,49.27,2024
16.0,AP,1600055.0,Serra do Navio,32.9,2023
16.0,AP,1600055.0,Serra do Navio,73.61,2024
16.0,AP,1600105.0,Amapá,31.2,2023
16.0,AP,1600105.0,Amapá,19.03,2024
16.0,AP,1600154.0,Pedra Branca do Amapari,66.3,2023
16.0,AP,1600154.0,Pedra Branca do Amapari,44.22,2024
16.0,AP,1600204.0,Calçoene,35.1,2023
16.0,AP,1600204.0,Calçoene,39.25,2024
16.0,AP,1600212.0,Cutias,47.0,2023
16.0,AP,1600212.0,Cutias,53.36,2024
16.0,AP,1600238.0,Ferreira Gomes,73.4,2023
16.0,AP,1600238.0,Ferreira Gomes,74.96000000000001,2024
16.0,AP,1600253.0,Itaubal,50.5,2023
16.0,AP,1600253.0,Itaubal,43.57,2024
16.0,AP,1600279.0,Laranjal do Jari,39.3,2023
16.0,AP,1600279.0,Laranjal do Jari,39.8,2024
16.0,AP,1600303.0,Macapá,43.3,2023
16.0,AP,1600303.0,Macapá,49.14,2024
16.0,AP,1600402.0,Mazagão,29.4,2023
16.0,AP,1600402.0,Mazagão,44.22,2024
16.0,AP,1600501.0,Oiapoque,26.1,2023
16.0,AP,1600501.0,Oiapoque,21.03,2024
16.0,AP,1600535.0,Porto Grande,65.2,2023
16.0,AP,1600535.0,Porto Grande,73.42,2024
16.0,AP,1600550.0,Pracuúba,36.4,2023
16.0,AP,1600550.0,Pracuúba,30.66,2024
16.0,AP,1600600.0,Santana,41.8,2023
16.0,AP,1600600.0,Santana,55.32,2024
16.0,AP,1600709.0,Tartarugalzinho,32.1,2023
16.0,AP,1600709.0,Tartarugalzinho,94.21,2024
16.0,AP,1600808.0,Vitória do Jari,28.7,2023
16.0,AP,1600808.0,Vitória do Jari,35.39,2024
17.0,TO,1700251.0,Abreulândia,62.1,2023
17.0,TO,1700251.0,Abreulândia,75.0,2024
17.0,TO,1700301.0,Aguiarnópolis,25.2,2023
17.0,TO,1700301.0,Aguiarnópolis,40.89,2024
17.0,TO,1700350.0,Aliança do Tocantins,95.5,2023
17.0,TO,1700350.0,Aliança do Tocantins,76.09,2024
17.0,TO,1700400.0,Almas,15.9,2023
17.0,TO,1700400.0,Almas,48.18,2024
17.0,TO,1700707.0,Alvorada,47.9,2023
17.0,TO,1700707.0,Alvorada,72.02,2024
17.0,TO,1701002.0,Ananás,39.9,2023
17.0,TO,1701002.0,Ananás,46.69,2024
17.0,TO,1701051.0,Angico,40.2,2023
17.0,TO,1701051.0,Angico,59.120000000000005,2024
17.0,TO,1701101.0,Aparecida do Rio Negro,30.1,2023
17.0,TO,1701101.0,Aparecida do Rio Negro,35.78,2024
17.0,TO,1701309.0,Aragominas,24.6,2023
17.0,TO,1701309.0,Aragominas,52.57,2024
17.0,TO,1701903.0,Araguacema,38.6,2023
17.0,TO,1701903.0,Araguacema,49.27,2024
17.0,TO,1702000.0,Araguaçu,44.5,2023
17.0,TO,1702000.0,Araguaçu,40.54,2024
17.0,TO,1702109.0,Araguaína,35.4,2023
17.0,TO,1702109.0,Araguaína,50.51,2024
17.0,TO,1702158.0,Araguanã,37.7,2023
17.0,TO,1702158.0,Araguanã,37.81,2024
17.0,TO,1702307.0,Arapoema,37.3,2023
17.0,TO,1702307.0,Arapoema,68.32000000000001,2024
17.0,TO,1702406.0,Arraias,34.3,2023
17.0,TO,1702406.0,Arraias,61.2,2024
17.0,TO,1702554.0,Augustinópolis,50.0,2023
17.0,TO,1702554.0,Augustinópolis,59.95,2024
17.0,TO,1702703.0,Aurora do Tocantins,52.9,2023
17.0,TO,1702703.0,Aurora do Tocantins,41.94,2024
17.0,TO,1702901.0,Axixá do Tocantins,30.3,2023
17.0,TO,1702901.0,Axixá do Tocantins,40.2,2024
17.0,TO,1703008.0,Babaçulândia,20.5,2023
17.0,TO,1703008.0,Babaçulândia,19.17,2024
17.0,TO,1703057.0,Bandeirantes do Tocantins,35.6,2023
17.0,TO,1703057.0,Bandeirantes do Tocantins,36.96,2024
17.0,TO,1703073.0,Barra do Ouro,11.9,2023
17.0,TO,1703073.0,Barra do Ouro,18.26,2024
17.0,TO,1703107.0,Barrolândia,59.5,2023
17.0,TO,1703107.0,Barrolândia,49.74,2024
17.0,TO,1703206.0,Bernardo Sayão,52.8,2023
17.0,TO,1703206.0,Bernardo Sayão,59.26,2024
17.0,TO,1703305.0,Bom Jesus do Tocantins,26.1,2023
17.0,TO,1703305.0,Bom Jesus do Tocantins,28.56,2024
17.0,TO,1703602.0,Brasilândia do Tocantins,29.7,2023
17.0,TO,1703602.0,Brasilândia do Tocantins,68.9,2024
17.0,TO,1703701.0,Brejinho de Nazaré,38.1,2023
17.0,TO,1703701.0,Brejinho de Nazaré,49.45,2024
17.0,TO,1703800.0,Buriti do Tocantins,,2023
17.0,TO,1703800.0,Buriti do Tocantins,50.39,2024
17.0,TO,1703826.0,Cachoeirinha,27.5,2023
17.0,TO,1703826.0,Cachoeirinha,64.0,2024
17.0,TO,1703842.0,Campos Lindos,16.2,2023
17.0,TO,1703842.0,Campos Lindos,38.52,2024
17.0,TO,1703867.0,Cariri do Tocantins,15.8,2023
17.0,TO,1703867.0,Cariri do Tocantins,52.01,2024
17.0,TO,1703883.0,Carmolândia,25.1,2023
17.0,TO,1703883.0,Carmolândia,27.47,2024
17.0,TO,1703891.0,Carrasco Bonito,34.1,2023
17.0,TO,1703891.0,Carrasco Bonito,23.86,2024
17.0,TO,1703909.0,Caseara,17.0,2023
17.0,TO,1703909.0,Caseara,31.53,2024
17.0,TO,1704105.0,Centenário,23.3,2023
17.0,TO,1704105.0,Centenário,66.67,2024
17.0,TO,1704600.0,Chapada de Areia,50.0,2023
17.0,TO,1704600.0,Chapada de Areia,6.25,2024
17.0,TO,1705102.0,Chapada da Natividade,49.0,2023
17.0,TO,1705102.0,Chapada da Natividade,52.38,2024
17.0,TO,1705508.0,Colinas do Tocantins,51.0,2023
17.0,TO,1705508.0,Colinas do Tocantins,55.82,2024
17.0,TO,1705557.0,Combinado,62.1,2023
17.0,TO,1705557.0,Combinado,56.14,2024
17.0,TO,1705607.0,Conceição do Tocantins,27.6,2023
17.0,TO,1705607.0,Conceição do Tocantins,35.800000000000004,2024
17.0,TO,1706001.0,Couto Magalhães,48.2,2023
17.0,TO,1706001.0,Couto Magalhães,49.04,2024
17.0,TO,1706100.0,Cristalândia,46.9,2023
17.0,TO,1706100.0,Cristalândia,61.42,2024
17.0,TO,1706258.0,Crixás do Tocantins,29.0,2023
17.0,TO,1706258.0,Crixás do Tocantins,82.61,2024
17.0,TO,1706506.0,Darcinópolis,31.2,2023
17.0,TO,1706506.0,Darcinópolis,45.61,2024
17.0,TO,1707009.0,Dianópolis,51.8,2023
17.0,TO,1707009.0,Dianópolis,61.27,2024
17.0,TO,1707108.0,Divinópolis do Tocantins,39.1,2023
17.0,TO,1707108.0,Divinópolis do Tocantins,60.78,2024
17.0,TO,1707207.0,Dois Irmãos do Tocantins,48.7,2023
17.0,TO,1707207.0,Dois Irmãos do Tocantins,52.81,2024
17.0,TO,1707306.0,Dueré,35.0,2023
17.0,TO,1707306.0,Dueré,68.54,2024
17.0,TO,1707405.0,Esperantina,40.8,2023
17.0,TO,1707405.0,Esperantina,47.82,2024
17.0,TO,1707652.0,Figueirópolis,62.4,2023
17.0,TO,1707652.0,Figueirópolis,51.74,2024
17.0,TO,1707702.0,Filadélfia,12.0,2023
17.0,TO,1707702.0,Filadélfia,12.63,2024
17.0,TO,1708205.0,Formoso do Araguaia,63.7,2023
17.0,TO,1708205.0,Formoso do Araguaia,45.42,2024
17.0,TO,1708254.0,Tabocão,48.9,2023
17.0,TO,1708254.0,Tabocão,51.71,2024
17.0,TO,1708304.0,Goianorte,53.6,2023
17.0,TO,1708304.0,Goianorte,40.0,2024
17.0,TO,1709005.0,Goiatins,12.5,2023
17.0,TO,1709005.0,Goiatins,38.49,2024
17.0,TO,1709302.0,Guaraí,36.1,2023
17.0,TO,1709302.0,Guaraí,48.16,2024
17.0,TO,1709500.0,Gurupi,44.4,2023
17.0,TO,1709500.0,Gurupi,54.370000000000005,2024
17.0,TO,1709807.0,Ipueiras,27.3,2023
17.0,TO,1709807.0,Ipueiras,21.43,2024
17.0,TO,1710508.0,Itacajá,60.5,2023
17.0,TO,1710508.0,Itacajá,41.1,2024
17.0,TO,1710706.0,Itaguatins,32.5,2023
17.0,TO,1710706.0,Itaguatins,18.09,2024
17.0,TO,1710904.0,Itapiratins,35.1,2023
17.0,TO,1710904.0,Itapiratins,53.53,2024
17.0,TO,1711100.0,Itaporã do Tocantins,64.2,2023
17.0,TO,1711100.0,Itaporã do Tocantins,24.0,2024
17.0,TO,1711506.0,Jaú do Tocantins,61.1,2023
17.0,TO,1711506.0,Jaú do Tocantins,62.32,2024
17.0,TO,1711803.0,Juarina,35.4,2023
17.0,TO,1711803.0,Juarina,49.1,2024
17.0,TO,1711902.0,Lagoa da Confusão,26.0,2023
17.0,TO,1711902.0,Lagoa da Confusão,35.660000000000004,2024
17.0,TO,1711951.0,Lagoa do Tocantins,20.8,2023
17.0,TO,1711951.0,Lagoa do Tocantins,15.09,2024
17.0,TO,1712009.0,Lajeado,40.5,2023
17.0,TO,1712009.0,Lajeado,38.15,2024
17.0,TO,1712157.0,Lavandeira,69.2,2023
17.0,TO,1712157.0,Lavandeira,58.81,2024
17.0,TO,1712405.0,Lizarda,42.6,2023
17.0,TO,1712405.0,Lizarda,19.44,2024
17.0,TO,1712454.0,Luzinópolis,25.0,2023
17.0,TO,1712454.0,Luzinópolis,48.91,2024
17.0,TO,1712504.0,Marianópolis do Tocantins,24.2,2023
17.0,TO,1712504.0,Marianópolis do Tocantins,36.72,2024
17.0,TO,1712702.0,Mateiros,27.6,2023
17.0,TO,1712702.0,Mateiros,9.09,2024
17.0,TO,1712801.0,Maurilândia do Tocantins,19.3,2023
17.0,TO,1712801.0,Maurilândia do Tocantins,20.67,2024
17.0,TO,1713205.0,Miracema do Tocantins,41.5,2023
17.0,TO,1713205.0,Miracema do Tocantins,46.42,2024
17.0,TO,1713304.0,Miranorte,52.6,2023
17.0,TO,1713304.0,Miranorte,63.01,2024
17.0,TO,1713601.0,Monte do Carmo,70.0,2023
17.0,TO,1713601.0,Monte do Carmo,19.71,2024
17.0,TO,1713700.0,Monte Santo do Tocantins,29.3,2023
17.0,TO,1713700.0,Monte Santo do Tocantins,44.77,2024
17.0,TO,1713809.0,Palmeiras do Tocantins,18.1,2023
17.0,TO,1713809.0,Palmeiras do Tocantins,49.53,2024
17.0,TO,1713957.0,Muricilândia,17.9,2023
17.0,TO,1713957.0,Muricilândia,49.28,2024
17.0,TO,1714203.0,Natividade,28.2,2023
17.0,TO,1714203.0,Natividade,43.89,2024
17.0,TO,1714302.0,Nazaré,45.9,2023
17.0,TO,1714302.0,Nazaré,34.230000000000004,2024
17.0,TO,1714880.0,Nova Olinda,25.5,2023
17.0,TO,1714880.0,Nova Olinda,40.7,2024
17.0,TO,1715002.0,Nova Rosalândia,32.2,2023
17.0,TO,1715002.0,Nova Rosalândia,55.38,2024
17.0,TO,1715101.0,Novo Acordo,39.2,2023
17.0,TO,1715101.0,Novo Acordo,36.09,2024
17.0,TO,1715150.0,Novo Alegre,71.7,2023
17.0,TO,1715150.0,Novo Alegre,70.33,2024
17.0,TO,1715259.0,Novo Jardim,22.3,2023
17.0,TO,1715259.0,Novo Jardim,61.24,2024
17.0,TO,1715507.0,Oliveira de Fátima,50.0,2023
17.0,TO,1715507.0,Oliveira de Fátima,31.58,2024
17.0,TO,1715705.0,Palmeirante,9.0,2023
17.0,TO,1715705.0,Palmeirante,31.27,2024
17.0,TO,1715754.0,Palmeirópolis,47.8,2023
17.0,TO,1715754.0,Palmeirópolis,77.41,2024
17.0,TO,1716109.0,Paraíso do Tocantins,60.6,2023
17.0,TO,1716109.0,Paraíso do Tocantins,63.45,2024
17.0,TO,1716307.0,Pau D'Arco,6.5,2023
17.0,TO,1716307.0,Pau D'Arco,37.96,2024
17.0,TO,1716505.0,Pedro Afonso,53.1,2023
17.0,TO,1716505.0,Pedro Afonso,56.7,2024
17.0,TO,1716604.0,Peixe,46.5,2023
17.0,TO,1716604.0,Peixe,42.93,2024
17.0,TO,1716653.0,Pequizeiro,35.2,2023
17.0,TO,1716653.0,Pequizeiro,61.79,2024
17.0,TO,1716703.0,Colméia,48.5,2023
17.0,TO,1716703.0,Colméia,60.620000000000005,2024
17.0,TO,1717008.0,Pindorama do Tocantins,47.4,2023
17.0,TO,1717008.0,Pindorama do Tocantins,33.88,2024
17.0,TO,1717206.0,Piraquê,26.1,2023
17.0,TO,1717206.0,Piraquê,54.55,2024
17.0,TO,1717503.0,Pium,21.9,2023
17.0,TO,1717503.0,Pium,43.07,2024
17.0,TO,1717800.0,Ponte Alta do Bom Jesus,9.5,2023
17.0,TO,1717800.0,Ponte Alta do Bom Jesus,44.56,2024
17.0,TO,1717909.0,Ponte Alta do Tocantins,47.6,2023
17.0,TO,1717909.0,Ponte Alta do Tocantins,30.99,2024
17.0,TO,1718006.0,Porto Alegre do Tocantins,7.6,2023
17.0,TO,1718006.0,Porto Alegre do Tocantins,37.89,2024
17.0,TO,1718303.0,Praia Norte,18.1,2023
17.0,TO,1718303.0,Praia Norte,38.49,2024
17.0,TO,1718402.0,Presidente Kennedy,69.5,2023
17.0,TO,1718402.0,Presidente Kennedy,57.83,2024
17.0,TO,1718451.0,Pugmil,20.7,2023
17.0,TO,1718451.0,Pugmil,40.91,2024
17.0,TO,1718501.0,Recursolândia,4.6,2023
17.0,TO,1718501.0,Recursolândia,50.29,2024
17.0,TO,1718550.0,Riachinho,21.3,2023
17.0,TO,1718550.0,Riachinho,54.32,2024
17.0,TO,1718659.0,Rio da Conceição,17.6,2023
17.0,TO,1718659.0,Rio da Conceição,19.61,2024
17.0,TO,1718709.0,Rio dos Bois,17.5,2023
17.0,TO,1718709.0,Rio dos Bois,46.58,2024
17.0,TO,1718758.0,Rio Sono,27.8,2023
17.0,TO,1718758.0,Rio Sono,26.8,2024
17.0,TO,1718808.0,Sampaio,43.6,2023
17.0,TO,1718808.0,Sampaio,43.25,2024
17.0,TO,1718840.0,Sandolândia,45.7,2023
17.0,TO,1718840.0,Sandolândia,53.5,2024
17.0,TO,1718865.0,Santa Fé do Araguaia,16.7,2023
17.0,TO,1718865.0,Santa Fé do Araguaia,31.33,2024
17.0,TO,1718881.0,Santa Maria do Tocantins,24.6,2023
17.0,TO,1718881.0,Santa Maria do Tocantins,39.73,2024
17.0,TO,1718899.0,Santa Rita do Tocantins,63.2,2023
17.0,TO,1718899.0,Santa Rita do Tocantins,43.12,2024
17.0,TO,1718907.0,Santa Rosa do Tocantins,20.9,2023
17.0,TO,1718907.0,Santa Rosa do Tocantins,36.92,2024
17.0,TO,1719004.0,Santa Tereza do Tocantins,48.1,2023
17.0,TO,1719004.0,Santa Tereza do Tocantins,24.65,2024
17.0,TO,1720002.0,Santa Terezinha do Tocantins,56.1,2023
17.0,TO,1720002.0,Santa Terezinha do Tocantins,57.14,2024
17.0,TO,1720101.0,São Bento do Tocantins,44.0,2023
17.0,TO,1720101.0,São Bento do Tocantins,52.93,2024
17.0,TO,1720150.0,São Félix do Tocantins,83.3,2023
17.0,TO,1720150.0,São Félix do Tocantins,61.9,2024
17.0,TO,1720200.0,São Miguel do Tocantins,27.0,2023
17.0,TO,1720200.0,São Miguel do Tocantins,36.9,2024
17.0,TO,1720259.0,São Salvador do Tocantins,47.6,2023
17.0,TO,1720259.0,São Salvador do Tocantins,59.09,2024
17.0,TO,1720309.0,São Sebastião do Tocantins,26.6,2023
17.0,TO,1720309.0,São Sebastião do Tocantins,58.96,2024
17.0,TO,1720499.0,São Valério,65.6,2023
17.0,TO,1720499.0,São Valério,46.24,2024
17.0,TO,1720655.0,Silvanópolis,34.7,2023
17.0,TO,1720655.0,Silvanópolis,37.39,2024
17.0,TO,1720804.0,Sítio Novo do Tocantins,39.5,2023
17.0,TO,1720804.0,Sítio Novo do Tocantins,50.64,2024
17.0,TO,1720853.0,Sucupira,77.6,2023
17.0,TO,1720853.0,Sucupira,58.97,2024
17.0,TO,1720903.0,Taguatinga,38.3,2023
17.0,TO,1720903.0,Taguatinga,42.45,2024
17.0,TO,1720937.0,Taipas do Tocantins,55.9,2023
17.0,TO,1720937.0,Taipas do Tocantins,55.56,2024
17.0,TO,1721000.0,Palmas,58.7,2023
17.0,TO,1721000.0,Palmas,56.97,2024
17.0,TO,1721109.0,Tocantínia,43.0,2023
17.0,TO,1721109.0,Tocantínia,51.16,2024
17.0,TO,1721208.0,Tocantinópolis,34.4,2023
17.0,TO,1721208.0,Tocantinópolis,35.44,2024
17.0,TO,1721257.0,Tupirama,36.4,2023
17.0,TO,1721257.0,Tupirama,66.67,2024
17.0,TO,1721307.0,Tupiratins,25.0,2023
17.0,TO,1721307.0,Tupiratins,53.85,2024
17.0,TO,1722081.0,Wanderlândia,35.2,2023
17.0,TO,1722081.0,Wanderlândia,41.89,2024
17.0,TO,1722107.0,Xambioá,22.0,2023
17.0,TO,1722107.0,Xambioá,42.82,2024
21.0,MA,2100055.0,Açailândia,39.6,2023
21.0,MA,2100055.0,Açailândia,62.76,2024
21.0,MA,2100105.0,Afonso Cunha,72.1,2023
21.0,MA,2100105.0,Afonso Cunha,93.1,2024
21.0,MA,2100154.0,Água Doce do Maranhão,67.3,2023
21.0,MA,2100154.0,Água Doce do Maranhão,63.75,2024
21.0,MA,2100204.0,Alcântara,73.5,2023
21.0,MA,2100204.0,Alcântara,70.97,2024
21.0,MA,2100303.0,Aldeias Altas,67.9,2023
21.0,MA,2100303.0,Aldeias Altas,45.37,2024
21.0,MA,2100402.0,Altamira do Maranhão,90.5,2023
21.0,MA,2100402.0,Altamira do Maranhão,73.02,2024
21.0,MA,2100436.0,Alto Alegre do Maranhão,70.2,2023
21.0,MA,2100436.0,Alto Alegre do Maranhão,51.5,2024
21.0,MA,2100477.0,Alto Alegre do Pindaré,36.0,2023
21.0,MA,2100477.0,Alto Alegre do Pindaré,56.29,2024
21.0,MA,2100501.0,Alto Parnaíba,46.8,2023
21.0,MA,2100501.0,Alto Parnaíba,51.99,2024
21.0,MA,2100550.0,Amapá do Maranhão,23.0,2023
21.0,MA,2100550.0,Amapá do Maranhão,43.0,2024
21.0,MA,2100600.0,Amarante do Maranhão,45.6,2023
21.0,MA,2100600.0,Amarante do Maranhão,41.33,2024
21.0,MA,2100709.0,Anajatuba,72.8,2023
21.0,MA,2100709.0,Anajatuba,41.33,2024
21.0,MA,2100808.0,Anapurus,91.1,2023
21.0,MA,2100808.0,Anapurus,34.63,2024
21.0,MA,2100832.0,Apicum-Açu,31.5,2023
21.0,MA,2100832.0,Apicum-Açu,39.08,2024
21.0,MA,2100873.0,Araguanã,98.2,2023
21.0,MA,2100873.0,Araguanã,91.6,2024
21.0,MA,2100907.0,Araioses,56.2,2023
21.0,MA,2100907.0,Araioses,42.52,2024
21.0,MA,2100956.0,Arame,76.3,2023
21.0,MA,2100956.0,Arame,74.44,2024
21.0,MA,2101004.0,Arari,67.5,2023
21.0,MA,2101004.0,Arari,72.37,2024
21.0,MA,2101103.0,Axixá,81.9,2023
21.0,MA,2101103.0,Axixá,71.88,2024
21.0,MA,2101202.0,Bacabal,45.7,2023
21.0,MA,2101202.0,Bacabal,51.38,2024
21.0,MA,2101251.0,Bacabeira,51.5,2023
21.0,MA,2101251.0,Bacabeira,53.73,2024
21.0,MA,2101301.0,Bacuri,67.7,2023
21.0,MA,2101301.0,Bacuri,57.55,2024
21.0,MA,2101350.0,Bacurituba,88.9,2023
21.0,MA,2101350.0,Bacurituba,100.0,2024
21.0,MA,2101400.0,Balsas,39.8,2023
21.0,MA,2101400.0,Balsas,39.54,2024
21.0,MA,2101509.0,Barão de Grajaú,41.6,2023
21.0,MA,2101509.0,Barão de Grajaú,51.56,2024
21.0,MA,2101608.0,Barra do Corda,65.5,2023
21.0,MA,2101608.0,Barra do Corda,64.05,2024
21.0,MA,2101707.0,Barreirinhas,50.4,2023
21.0,MA,2101707.0,Barreirinhas,78.52,2024
21.0,MA,2101731.0,Belágua,61.1,2023
21.0,MA,2101731.0,Belágua,72.29,2024
21.0,MA,2101772.0,Bela Vista do Maranhão,51.8,2023
21.0,MA,2101772.0,Bela Vista do Maranhão,77.73,2024
21.0,MA,2101806.0,Benedito Leite,56.0,2023
21.0,MA,2101806.0,Benedito Leite,47.28,2024
21.0,MA,2101905.0,Bequimão,33.0,2023
21.0,MA,2101905.0,Bequimão,59.75,2024
21.0,MA,2101939.0,Bernardo do Mearim,12.8,2023
21.0,MA,2101939.0,Bernardo do Mearim,87.88,2024
21.0,MA,2101970.0,Boa Vista do Gurupi,60.0,2023
21.0,MA,2101970.0,Boa Vista do Gurupi,80.0,2024
21.0,MA,2102002.0,Bom Jardim,94.6,2023
21.0,MA,2102002.0,Bom Jardim,69.64,2024
21.0,MA,2102036.0,Bom Jesus das Selvas,63.6,2023
21.0,MA,2102036.0,Bom Jesus das Selvas,63.18,2024
21.0,MA,2102077.0,Bom Lugar,100.0,2023
21.0,MA,2102077.0,Bom Lugar,95.28,2024
21.0,MA,2102101.0,Brejo,50.3,2023
21.0,MA,2102101.0,Brejo,58.08,2024
21.0,MA,2102150.0,Brejo de Areia,33.3,2023
21.0,MA,2102150.0,Brejo de Areia,49.3,2024
21.0,MA,2102200.0,Buriti,45.0,2023
21.0,MA,2102200.0,Buriti,28.95,2024
21.0,MA,2102309.0,Buriti Bravo,31.4,2023
21.0,MA,2102309.0,Buriti Bravo,57.18,2024
21.0,MA,2102358.0,Buritirana,61.4,2023
21.0,MA,2102358.0,Buritirana,54.91,2024
21.0,MA,2102374.0,Cachoeira Grande,41.1,2023
21.0,MA,2102374.0,Cachoeira Grande,56.05,2024
21.0,MA,2102408.0,Cajapió,66.0,2023
21.0,MA,2102408.0,Cajapió,64.0,2024
21.0,MA,2102507.0,Cajari,53.3,2023
21.0,MA,2102507.0,Cajari,34.1,2024
21.0,MA,2102556.0,Campestre do Maranhão,64.7,2023
21.0,MA,2102556.0,Campestre do Maranhão,61.7,2024
21.0,MA,2102606.0,Cândido Mendes,61.6,2023
21.0,MA,2102606.0,Cândido Mendes,49.53,2024
21.0,MA,2102705.0,Cantanhede,53.0,2023
21.0,MA,2102705.0,Cantanhede,70.83,2024
21.0,MA,2102804.0,Carolina,44.5,2023
21.0,MA,2102804.0,Carolina,50.96,2024
21.0,MA,2102903.0,Carutapera,55.6,2023
21.0,MA,2102903.0,Carutapera,61.21,2024
21.0,MA,2103000.0,Caxias,43.8,2023
21.0,MA,2103000.0,Caxias,55.15,2024
21.0,MA,2103109.0,Cedral,69.8,2023
21.0,MA,2103109.0,Cedral,66.85,2024
21.0,MA,2103125.0,Central do Maranhão,100.0,2023
21.0,MA,2103125.0,Central do Maranhão,84.42,2024
21.0,MA,2103158.0,Centro do Guilherme,92.9,2023
21.0,MA,2103158.0,Centro do Guilherme,87.93,2024
21.0,MA,2103174.0,Centro Novo do Maranhão,40.0,2023
21.0,MA,2103174.0,Centro Novo do Maranhão,36.86,2024
21.0,MA,2103208.0,Chapadinha,47.1,2023
21.0,MA,2103208.0,Chapadinha,41.58,2024
21.0,MA,2103257.0,Cidelândia,66.4,2023
21.0,MA,2103257.0,Cidelândia,86.24,2024
21.0,MA,2103307.0,Codó,46.9,2023
21.0,MA,2103307.0,Codó,50.85,2024
21.0,MA,2103406.0,Coelho Neto,60.5,2023
21.0,MA,2103406.0,Coelho Neto,76.13,2024
21.0,MA,2103505.0,Colinas,59.5,2023
21.0,MA,2103505.0,Colinas,49.9,2024
21.0,MA,2103554.0,Conceição do Lago-Açu,43.9,2023
21.0,MA,2103554.0,Conceição do Lago-Açu,54.26,2024
21.0,MA,2103703.0,Cururupu,65.8,2023
21.0,MA,2103703.0,Cururupu,66.32000000000001,2024
21.0,MA,2103752.0,Davinópolis,66.8,2023
21.0,MA,2103752.0,Davinópolis,69.82000000000001,2024
21.0,MA,2103802.0,Dom Pedro,40.4,2023
21.0,MA,2103802.0,Dom Pedro,43.95,2024
21.0,MA,2104008.0,Esperantinópolis,59.4,2023
21.0,MA,2104008.0,Esperantinópolis,81.48,2024
21.0,MA,2104057.0,Estreito,54.9,2023
21.0,MA,2104057.0,Estreito,59.79,2024
21.0,MA,2104073.0,Feira Nova do Maranhão,84.9,2023
21.0,MA,2104073.0,Feira Nova do Maranhão,65.38,2024
21.0,MA,2104081.0,Fernando Falcão,29.9,2023
21.0,MA,2104081.0,Fernando Falcão,77.76,2024
21.0,MA,2104099.0,Formosa da Serra Negra,85.6,2023
21.0,MA,2104099.0,Formosa da Serra Negra,84.29,2024
21.0,MA,2104107.0,Fortaleza dos Nogueiras,45.1,2023
21.0,MA,2104107.0,Fortaleza dos Nogueiras,78.25,2024
21.0,MA,2104206.0,Fortuna,40.4,2023
21.0,MA,2104206.0,Fortuna,72.06,2024
21.0,MA,2104305.0,Godofredo Viana,83.0,2023
21.0,MA,2104305.0,Godofredo Viana,88.4,2024
21.0,MA,2104404.0,Gonçalves Dias,45.2,2023
21.0,MA,2104404.0,Gonçalves Dias,66.96000000000001,2024
21.0,MA,2104552.0,Governador Edison Lobão,80.4,2023
21.0,MA,2104552.0,Governador Edison Lobão,67.46000000000001,2024
21.0,MA,2104602.0,Governador Eugênio Barros,52.9,2023
21.0,MA,2104602.0,Governador Eugênio Barros,48.13,2024
21.0,MA,2104628.0,Governador Luiz Rocha,98.3,2023
21.0,MA,2104628.0,Governador Luiz Rocha,91.67,2024
21.0,MA,2104651.0,Governador Newton Bello,69.1,2023
21.0,MA,2104651.0,Governador Newton Bello,78.08,2024
21.0,MA,2104677.0,Governador Nunes Freire,76.2,2023
21.0,MA,2104677.0,Governador Nunes Freire,60.92,2024
21.0,MA,2104701.0,Graça Aranha,72.8,2023
21.0,MA,2104701.0,Graça Aranha,75.68,2024
21.0,MA,2104800.0,Grajaú,42.4,2023
21.0,MA,2104800.0,Grajaú,45.8,2024
21.0,MA,2104909.0,Guimarães,89.1,2023
21.0,MA,2104909.0,Guimarães,86.95,2024
21.0,MA,2105005.0,Humberto de Campos,61.6,2023
21.0,MA,2105005.0,Humberto de Campos,59.22,2024
21.0,MA,2105104.0,Icatu,66.6,2023
21.0,MA,2105104.0,Icatu,68.98,2024
21.0,MA,2105153.0,Igarapé do Meio,58.9,2023
21.0,MA,2105153.0,Igarapé do Meio,77.64,2024
21.0,MA,2105203.0,Igarapé Grande,97.8,2023
21.0,MA,2105203.0,Igarapé Grande,89.11,2024
21.0,MA,2105302.0,Imperatriz,45.2,2023
21.0,MA,2105302.0,Imperatriz,54.73,2024
21.0,MA,2105351.0,Itaipava do Grajaú,86.1,2023
21.0,MA,2105351.0,Itaipava do Grajaú,72.99,2024
21.0,MA,2105401.0,Itapecuru Mirim,53.4,2023
21.0,MA,2105401.0,Itapecuru Mirim,60.47,2024
21.0,MA,2105427.0,Itinga do Maranhão,79.9,2023
21.0,MA,2105427.0,Itinga do Maranhão,60.13,2024
21.0,MA,2105450.0,Jatobá,72.8,2023
21.0,MA,2105450.0,Jatobá,68.34,2024
21.0,MA,2105476.0,Jenipapo dos Vieiras,47.1,2023
